model_1h,model_15m,ticker,total_trades,winning_trades,losing_trades,win_rate,total_pnl,total_pnl_pct,avg_win,avg_loss,profit_factor,max_drawdown_pct,sharpe_ratio
quad_ensemble_NGG6_60_mtf_1h.pkl,ensemble_NGG6_15_15min.pkl,NGG6,38,19,19,50.0,1959.4841676056967,19.59484167605697,217.51381666051662,-114.3830709970589,1.9016259553488426,6.391668438676596,4.315441848940656
quad_ensemble_NGG6_60_mtf_1h.pkl,ensemble_NGG6_15_15min.pkl,NGG6,38,19,19,50.0,1938.8279660826738,19.388279660826736,216.9475926851183,-114.90401552287229,1.8880766846823875,6.403550597565813,4.270402373181338
quad_ensemble_NGG6_60_mtf_1h.pkl,ensemble_NGG6_15_15min.pkl,NGG6,38,19,19,50.0,1938.8279660826738,19.388279660826736,216.9475926851183,-114.90401552287229,1.8880766846823875,6.403550597565813,4.270402373181338
ensemble_NGG6_60_mtf_1h.pkl,ensemble_NGG6_15_15min.pkl,NGG6,39,19,20,48.717948717948715,1928.0377198982205,19.280377198982205,218.10065989539459,-110.79374090571378,1.87010227479321,6.383543596767109,4.182670532100438
ensemble_NGG6_60_mtf_1h.pkl,ensemble_NGG6_15_15min.pkl,NGG6,39,19,20,48.717948717948715,1928.0377198982205,19.280377198982205,218.10065989539459,-110.79374090571378,1.87010227479321,6.383543596767109,4.182670532100438
ensemble_NGG6_60_mtf_1h.pkl,ensemble_NGG6_15_15min.pkl,NGG6,39,19,20,48.717948717948715,1928.0377198982205,19.280377198982205,218.10065989539459,-110.79374090571378,1.87010227479321,6.383543596767109,4.182670532100438
ensemble_NGG6_60_mtf_1h.pkl,ensemble_NGG6_15_15min.pkl,NGG6,39,19,20,48.717948717948715,1928.0377198982205,19.280377198982205,218.10065989539459,-110.79374090571378,1.87010227479321,6.383543596767109,4.182670532100438
rf_NGG6_60_1h.pkl,rf_NGG6_15_mtf_15min.pkl,NGG6,38,18,20,47.368421052631575,1920.9185721311696,19.209185721311698,227.5701300892482,-108.76718847376466,1.8830413836588749,5.124810193276454,4.236073588207079
rf_NGG6_60_1h.pkl,rf_NGG6_15_mtf_15min.pkl,NGG6,38,18,20,47.368421052631575,1920.9185721311696,19.209185721311698,227.5701300892482,-108.76718847376466,1.8830413836588749,5.124810193276454,4.236073588207079
rf_NGG6_60_1h.pkl,rf_NGG6_15_mtf_15min.pkl,NGG6,38,18,20,47.368421052631575,1920.9185713558145,19.209185713558146,227.57013008962727,-108.76718851287364,1.8830413829849337,5.124810193662814,4.236073586145605
rf_NGG6_60_1h.pkl,ensemble_NGG6_15_mtf_15min.pkl,NGG6,41,19,22,46.34146341463415,1915.5752092753628,19.155752092753627,223.5128654827364,-105.96223794984681,1.821722927962501,5.012358526185642,4.136372073835307
rf_NGG6_60_1h.pkl,ensemble_NGG6_15_mtf_15min.pkl,NGG6,41,19,22,46.34146341463415,1915.5752092753628,19.155752092753627,223.5128654827364,-105.96223794984681,1.821722927962501,5.012358526185642,4.136372073835307
quad_ensemble_NGG6_60_mtf_1h.pkl,quad_ensemble_NGG6_15_mtf_15min.pkl,NGG6,41,19,22,46.34146341463415,1886.077970904389,18.86077970904389,221.975336498341,-105.97515557109482,1.8089708988610724,4.931777943037691,3.968232107702179
quad_ensemble_NGG6_60_mtf_1h.pkl,quad_ensemble_NGG6_15_mtf_15min.pkl,NGG6,41,19,22,46.34146341463415,1886.077970904389,18.86077970904389,221.975336498341,-105.97515557109482,1.8089708988610724,4.931777943037691,3.968232107702179
ensemble_NGG6_60_1h.pkl,rf_NGG6_15_mtf_15min.pkl,NGG6,46,20,26,43.47826086956522,1883.6106609150702,18.8361066091507,225.09761389761283,-100.70544680912222,1.7193907199345921,5.066862462255344,3.601835823207494
ensemble_NGG6_60_1h.pkl,rf_NGG6_15_mtf_15min.pkl,NGG6,46,20,26,43.47826086956522,1883.6106609150702,18.8361066091507,225.09761389761283,-100.70544680912222,1.7193907199345921,5.066862462255344,3.601835823207494
ensemble_NGG6_60_1h.pkl,rf_NGG6_15_mtf_15min.pkl,NGG6,46,20,26,43.47826086956522,1883.6106609150702,18.8361066091507,225.09761389761283,-100.70544680912222,1.7193907199345921,5.066862462255344,3.601835823207494
ensemble_NGG6_60_1h.pkl,rf_NGG6_15_mtf_15min.pkl,NGG6,46,20,26,43.47826086956522,1883.6106609150702,18.8361066091507,225.09761389761283,-100.70544680912222,1.7193907199345921,5.066862462255344,3.601835823207494
rf_NGG6_60_1h.pkl,rf_NGG6_15_15min.pkl,NGG6,41,18,23,43.90243902439025,1878.331011645976,18.783310116459763,236.4755753963171,-103.401275890771,1.7898023019561904,5.062718715788837,3.879544749323858
rf_NGG6_60_1h.pkl,rf_NGG6_15_15min.pkl,NGG6,41,18,23,43.90243902439025,1878.331011645976,18.783310116459763,236.4755753963171,-103.401275890771,1.7898023019561904,5.062718715788837,3.879544749323858
quad_ensemble_NGG6_60_1h.pkl,ensemble_NGG6_15_15min.pkl,NGG6,37,18,19,48.64864864864865,1877.7698975826734,18.777698975826734,225.60812180651376,-114.90401552287229,1.8601091455323575,6.403550597565813,4.191611664168044
quad_ensemble_NGG6_60_1h.pkl,ensemble_NGG6_15_15min.pkl,NGG6,37,18,19,48.64864864864865,1877.7698975826734,18.777698975826734,225.60812180651376,-114.90401552287229,1.8601091455323575,6.403550597565813,4.191611664168044
quad_ensemble_NGG6_60_1h.pkl,ensemble_NGG6_15_15min.pkl,NGG6,37,18,19,48.64864864864865,1877.7698975826734,18.777698975826734,225.60812180651376,-114.90401552287229,1.8601091455323575,6.403550597565813,4.191611664168044
quad_ensemble_NGG6_60_1h.pkl,ensemble_NGG6_15_15min.pkl,NGG6,37,18,19,48.64864864864865,1877.7698975826734,18.777698975826734,225.60812180651376,-114.90401552287229,1.8601091455323575,6.403550597565813,4.191611664168044
quad_ensemble_NGG6_60_mtf_1h.pkl,rf_NGG6_15_15min.pkl,NGG6,42,19,23,45.23809523809524,1874.8297054323866,18.748297054323867,228.0592183494325,-106.88241057420996,1.7626543467805023,5.061992943882513,3.805307603861471
quad_ensemble_NGG6_60_mtf_1h.pkl,rf_NGG6_15_15min.pkl,NGG6,42,19,23,45.23809523809524,1874.8297054323866,18.748297054323867,228.0592183494325,-106.88241057420996,1.7626543467805023,5.061992943882513,3.805307603861471
quad_ensemble_NGG6_60_mtf_1h.pkl,quad_ensemble_NGG6_15_mtf_15min.pkl,NGG6,41,19,22,46.34146341463415,1871.909307083126,18.719093070831256,221.20421716680505,-105.95321904937146,1.803059948994549,4.937817307533422,3.944482116031281
quad_ensemble_NGG6_60_mtf_1h.pkl,quad_ensemble_NGG6_15_mtf_15min.pkl,NGG6,41,19,22,46.34146341463415,1871.909307083126,18.719093070831256,221.20421716680505,-105.95321904937146,1.803059948994549,4.937817307533422,3.944482116031281
rf_NGG6_60_mtf_1h.pkl,rf_NGG6_15_mtf_15min.pkl,NGG6,36,18,18,50.0,1870.9558841940998,18.709558841941,214.73114689745657,-110.78915333111733,1.9381964789972366,3.711053707583123,4.433977597990303
rf_NGG6_60_mtf_1h.pkl,rf_NGG6_15_mtf_15min.pkl,NGG6,36,18,18,50.0,1870.9558841940998,18.709558841941,214.73114689745657,-110.78915333111733,1.9381964789972366,3.711053707583123,4.433977597990303
ensemble_NGG6_60_1h.pkl,ensemble_NGG6_15_15min.pkl,NGG6,38,18,20,47.368421052631575,1870.4808953982229,18.70480895398223,227.01976186180545,-110.79374090571378,1.8441275112237678,6.383543596767109,4.10548649592309
ensemble_NGG6_60_1h.pkl,ensemble_NGG6_15_15min.pkl,NGG6,38,18,20,47.368421052631575,1870.4808953982229,18.70480895398223,227.01976186180545,-110.79374090571378,1.8441275112237678,6.383543596767109,4.10548649592309
ensemble_NGG6_60_1h.pkl,ensemble_NGG6_15_15min.pkl,NGG6,38,18,20,47.368421052631575,1870.4808953982229,18.70480895398223,227.01976186180545,-110.79374090571378,1.8441275112237678,6.383543596767109,4.10548649592309
ensemble_NGG6_60_1h.pkl,ensemble_NGG6_15_15min.pkl,NGG6,38,18,20,47.368421052631575,1870.4808953982229,18.70480895398223,227.01976186180545,-110.79374090571378,1.8441275112237678,6.383543596767109,4.10548649592309
triple_ensemble_NGG6_60_mtf_1h.pkl,triple_ensemble_NGG6_15_15min.pkl,NGG6,33,17,16,51.515151515151516,1865.635917940057,18.65635917940057,215.9361525418236,-112.82991720443411,2.0334337537444465,4.93104833395934,4.686313474177606
triple_ensemble_NGG6_60_mtf_1h.pkl,triple_ensemble_NGG6_15_15min.pkl,NGG6,33,17,16,51.515151515151516,1865.635917940057,18.65635917940057,215.9361525418236,-112.82991720443411,2.0334337537444465,4.93104833395934,4.686313474177606
triple_ensemble_NGG6_60_mtf_1h.pkl,quad_ensemble_NGG6_15_15min.pkl,NGG6,33,17,16,51.515151515151516,1865.635917940057,18.65635917940057,215.9361525418236,-112.82991720443411,2.0334337537444465,4.93104833395934,4.686313474177606
triple_ensemble_NGG6_60_mtf_1h.pkl,quad_ensemble_NGG6_15_15min.pkl,NGG6,33,17,16,51.515151515151516,1865.635917940057,18.65635917940057,215.9361525418236,-112.82991720443411,2.0334337537444465,4.93104833395934,4.686313474177606
triple_ensemble_NGG6_60_mtf_1h.pkl,quad_ensemble_NGG6_15_15min.pkl,NGG6,33,17,16,51.515151515151516,1865.635917940057,18.65635917940057,215.9361525418236,-112.82991720443411,2.0334337537444465,4.93104833395934,4.686313474177606
triple_ensemble_NGG6_60_mtf_1h.pkl,quad_ensemble_NGG6_15_15min.pkl,NGG6,33,17,16,51.515151515151516,1865.635917940057,18.65635917940057,215.9361525418236,-112.82991720443411,2.0334337537444465,4.93104833395934,4.686313474177606
triple_ensemble_NGG6_60_mtf_1h.pkl,triple_ensemble_NGG6_15_15min.pkl,NGG6,33,17,16,51.515151515151516,1865.635917940057,18.65635917940057,215.9361525418236,-112.82991720443411,2.0334337537444465,4.93104833395934,4.686313474177606
triple_ensemble_NGG6_60_mtf_1h.pkl,triple_ensemble_NGG6_15_15min.pkl,NGG6,33,17,16,51.515151515151516,1865.635917940057,18.65635917940057,215.9361525418236,-112.82991720443411,2.0334337537444465,4.93104833395934,4.686313474177606
rf_NGG6_60_mtf_1h.pkl,quad_ensemble_NGG6_15_15min.pkl,NGG6,33,17,16,51.515151515151516,1851.2977531108227,18.512977531108227,212.90407794027058,-110.504473242111,2.0470717263718265,3.551327956635585,4.772552790648579
rf_NGG6_60_mtf_1h.pkl,quad_ensemble_NGG6_15_15min.pkl,NGG6,33,17,16,51.515151515151516,1851.2977531108227,18.512977531108227,212.90407794027058,-110.504473242111,2.0470717263718265,3.551327956635585,4.772552790648579
rf_NGG6_60_mtf_1h.pkl,triple_ensemble_NGG6_15_15min.pkl,NGG6,33,17,16,51.515151515151516,1851.2977482660608,18.51297748266061,212.90407795680048,-110.50447356247156,2.0470717205961506,3.551327958163132,4.772552773803978
rf_NGG6_60_mtf_1h.pkl,triple_ensemble_NGG6_15_15min.pkl,NGG6,33,17,16,51.515151515151516,1851.2977482660608,18.51297748266061,212.90407795680048,-110.50447356247156,2.0470717205961506,3.551327958163132,4.772552773803978
ensemble_NGG6_60_mtf_1h.pkl,quad_ensemble_NGG6_15_mtf_15min.pkl,NGG6,42,19,23,45.23809523809524,1850.182950316641,18.50182950316641,222.30264447202515,-103.1985780283406,1.7794946258677855,5.05581797087566,3.839602888171621
ensemble_NGG6_60_mtf_1h.pkl,quad_ensemble_NGG6_15_mtf_15min.pkl,NGG6,42,19,23,45.23809523809524,1850.182950316641,18.50182950316641,222.30264447202515,-103.1985780283406,1.7794946258677855,5.05581797087566,3.839602888171621
ensemble_NGG6_60_mtf_1h.pkl,quad_ensemble_NGG6_15_mtf_15min.pkl,NGG6,42,19,23,45.23809523809524,1850.182950316641,18.50182950316641,222.30264447202515,-103.1985780283406,1.7794946258677855,5.05581797087566,3.839602888171621
ensemble_NGG6_60_mtf_1h.pkl,quad_ensemble_NGG6_15_mtf_15min.pkl,NGG6,42,19,23,45.23809523809524,1850.182950316641,18.50182950316641,222.30264447202515,-103.1985780283406,1.7794946258677855,5.05581797087566,3.839602888171621
rf_NGG6_60_mtf_1h.pkl,triple_ensemble_NGG6_15_mtf_15min.pkl,NGG6,32,16,16,50.0,1838.0582471328926,18.38058247132893,227.4076615424352,-112.52902109662932,2.020880118979787,3.5955753681194538,4.675047847155933
triple_ensemble_NGG6_60_1h.pkl,quad_ensemble_NGG6_15_15min.pkl,NGG6,32,16,16,50.0,1826.7631491461816,18.267631491461817,227.00261406798944,-112.82991724635346,2.0119009178421243,4.931048331981754,4.651841071152186
triple_ensemble_NGG6_60_1h.pkl,quad_ensemble_NGG6_15_15min.pkl,NGG6,32,16,16,50.0,1826.7631489400574,18.267631489400575,227.00261401318755,-112.82991720443411,2.011900918103896,4.93104833395934,4.651841071411055
triple_ensemble_NGG6_60_1h.pkl,quad_ensemble_NGG6_15_15min.pkl,NGG6,32,16,16,50.0,1826.7631489400574,18.267631489400575,227.00261401318755,-112.82991720443411,2.011900918103896,4.93104833395934,4.651841071411055
triple_ensemble_NGG6_60_1h.pkl,triple_ensemble_NGG6_15_15min.pkl,NGG6,32,16,16,50.0,1826.7631489400574,18.267631489400575,227.00261401318755,-112.82991720443411,2.011900918103896,4.93104833395934,4.651841071411055
triple_ensemble_NGG6_60_1h.pkl,triple_ensemble_NGG6_15_15min.pkl,NGG6,32,16,16,50.0,1826.7631489400574,18.267631489400575,227.00261401318755,-112.82991720443411,2.011900918103896,4.93104833395934,4.651841071411055
triple_ensemble_NGG6_60_1h.pkl,quad_ensemble_NGG6_15_15min.pkl,NGG6,32,16,16,50.0,1826.7631489400574,18.267631489400575,227.00261401318755,-112.82991720443411,2.011900918103896,4.93104833395934,4.651841071411055
triple_ensemble_NGG6_60_1h.pkl,triple_ensemble_NGG6_15_15min.pkl,NGG6,32,16,16,50.0,1826.7631489400574,18.267631489400575,227.00261401318755,-112.82991720443411,2.011900918103896,4.93104833395934,4.651841071411055
triple_ensemble_NGG6_60_1h.pkl,triple_ensemble_NGG6_15_15min.pkl,NGG6,32,16,16,50.0,1826.7631489400574,18.267631489400575,227.00261401318755,-112.82991720443411,2.011900918103896,4.93104833395934,4.651841071411055
rf_NGG6_60_mtf_1h.pkl,rf_NGG6_15_15min.pkl,NGG6,35,17,18,48.57142857142857,1820.3695052756302,18.203695052756302,222.81799165105068,-109.30757515512386,1.9252024760265571,3.892212915387393,4.378767702905109
rf_NGG6_60_mtf_1h.pkl,rf_NGG6_15_15min.pkl,NGG6,35,17,18,48.57142857142857,1820.3695036573736,18.203695036573738,222.817991657291,-109.30757525092046,1.9252024743932372,3.8922129159558767,4.378767697776456
rf_NGG6_60_mtf_1h.pkl,triple_ensemble_NGG6_15_mtf_15min.pkl,NGG6,32,16,16,50.0,1804.9271747881612,18.049271747881612,223.01832878528316,-110.21038036102331,2.023569177918881,3.6062103579836164,4.71162158887743
rf_NGG6_60_1h.pkl,ensemble_NGG6_15_mtf_15min.pkl,NGG6,39,18,21,46.15384615384615,1788.330376022268,17.88330376022268,224.1419041483399,-106.96304279275498,1.7961496523560159,5.069189468459517,4.028310675230564
rf_NGG6_60_1h.pkl,ensemble_NGG6_15_mtf_15min.pkl,NGG6,39,18,21,46.15384615384615,1788.330376022268,17.88330376022268,224.1419041483399,-106.96304279275498,1.7961496523560159,5.069189468459517,4.028310675230564
rf_NGG6_60_mtf_1h.pkl,ensemble_NGG6_15_15min.pkl,NGG6,34,17,17,50.0,1775.8209618096444,17.758209618096444,222.29201698454918,-117.83196040751132,1.8865171742519775,6.495909164657531,4.243240836401186
rf_NGG6_60_mtf_1h.pkl,ensemble_NGG6_15_15min.pkl,NGG6,34,17,17,50.0,1775.8209618096444,17.758209618096444,222.29201698454918,-117.83196040751132,1.8865171742519775,6.495909164657531,4.243240836401186
ensemble_NGG6_60_1h.pkl,quad_ensemble_NGG6_15_mtf_15min.pkl,NGG6,41,18,23,43.90243902439025,1770.4408263166424,17.704408263166425,230.2226733871377,-103.1985780283406,1.745898728174185,5.05581797087566,3.72036636440229
ensemble_NGG6_60_1h.pkl,quad_ensemble_NGG6_15_mtf_15min.pkl,NGG6,41,18,23,43.90243902439025,1770.4408263166424,17.704408263166425,230.2226733871377,-103.1985780283406,1.745898728174185,5.05581797087566,3.72036636440229
ensemble_NGG6_60_1h.pkl,quad_ensemble_NGG6_15_mtf_15min.pkl,NGG6,41,18,23,43.90243902439025,1770.4408263166424,17.704408263166425,230.2226733871377,-103.1985780283406,1.745898728174185,5.05581797087566,3.72036636440229
ensemble_NGG6_60_1h.pkl,quad_ensemble_NGG6_15_mtf_15min.pkl,NGG6,41,18,23,43.90243902439025,1770.4408263166424,17.704408263166425,230.2226733871377,-103.1985780283406,1.745898728174185,5.05581797087566,3.72036636440229
triple_ensemble_NGG6_60_1h.pkl,rf_NGG6_15_15min.pkl,NGG6,35,16,19,45.714285714285715,1763.870675778926,17.63870675778926,237.53614732385427,-107.19514112646017,1.8660401744859596,5.105343514884167,4.118568495914648
triple_ensemble_NGG6_60_1h.pkl,rf_NGG6_15_15min.pkl,NGG6,35,16,19,45.714285714285715,1763.870675778926,17.63870675778926,237.53614732385427,-107.19514112646017,1.8660401744859596,5.105343514884167,4.118568495914648
triple_ensemble_NGG6_60_1h.pkl,rf_NGG6_15_15min.pkl,NGG6,35,16,19,45.714285714285715,1763.870675778926,17.63870675778926,237.53614732385427,-107.19514112646017,1.8660401744859596,5.105343514884167,4.118568495914648
triple_ensemble_NGG6_60_1h.pkl,rf_NGG6_15_15min.pkl,NGG6,35,16,19,45.714285714285715,1763.870675778926,17.63870675778926,237.53614732385427,-107.19514112646017,1.8660401744859596,5.105343514884167,4.118568495914648
rf_NGG6_60_1h.pkl,rf_NGG6_15_15min.pkl,NGG6,39,17,22,43.58974358974359,1751.0861780630112,17.510861780630112,237.9041286843788,-104.24018225324681,1.763571441982127,5.124810193738245,3.7673185567558813
rf_NGG6_60_1h.pkl,rf_NGG6_15_15min.pkl,NGG6,39,17,22,43.58974358974359,1751.0861780630112,17.510861780630112,237.9041286843788,-104.24018225324681,1.763571441982127,5.124810193738245,3.7673185567558813
triple_ensemble_NGG6_60_mtf_1h.pkl,rf_NGG6_15_15min.pkl,NGG6,36,17,19,47.22222222222222,1739.855612022444,17.39855612022444,226.94912833421577,-111.48839840311702,1.8213531570350472,5.105343514884167,3.986524915665215
triple_ensemble_NGG6_60_mtf_1h.pkl,rf_NGG6_15_15min.pkl,NGG6,36,17,19,47.22222222222222,1739.855612022444,17.39855612022444,226.94912833421577,-111.48839840311702,1.8213531570350472,5.105343514884167,3.986524915665215
triple_ensemble_NGG6_60_mtf_1h.pkl,rf_NGG6_15_15min.pkl,NGG6,36,17,19,47.22222222222222,1739.855612022444,17.39855612022444,226.94912833421577,-111.48839840311702,1.8213531570350472,5.105343514884167,3.986524915665215
triple_ensemble_NGG6_60_mtf_1h.pkl,rf_NGG6_15_15min.pkl,NGG6,36,17,19,47.22222222222222,1739.855612022444,17.39855612022444,226.94912833421577,-111.48839840311702,1.8213531570350472,5.105343514884167,3.986524915665215
triple_ensemble_NGG6_60_mtf_1h.pkl,rf_NGG6_15_mtf_15min.pkl,NGG6,38,18,20,47.368421052631575,1728.7677430381882,17.28767743038188,218.2872842312145,-110.0201686561835,1.7856594677838777,5.16568374396365,3.8388712335329487
triple_ensemble_NGG6_60_mtf_1h.pkl,rf_NGG6_15_mtf_15min.pkl,NGG6,38,18,20,47.368421052631575,1728.7677430381882,17.28767743038188,218.2872842312145,-110.0201686561835,1.7856594677838777,5.16568374396365,3.8388712335329487
triple_ensemble_NGG6_60_mtf_1h.pkl,rf_NGG6_15_mtf_15min.pkl,NGG6,38,18,20,47.368421052631575,1728.7677430381882,17.28767743038188,218.2872842312145,-110.0201686561835,1.7856594677838777,5.16568374396365,3.8388712335329487
triple_ensemble_NGG6_60_mtf_1h.pkl,rf_NGG6_15_mtf_15min.pkl,NGG6,38,18,20,47.368421052631575,1728.7677430381882,17.28767743038188,218.2872842312145,-110.0201686561835,1.7856594677838777,5.16568374396365,3.8388712335329487
rf_NGG6_60_1h.pkl,ensemble_NGG6_15_15min.pkl,NGG6,36,17,19,47.22222222222222,1720.766544989112,17.207665449891117,229.1784278969781,-114.48772259260606,1.7910600212116885,6.497213572588491,3.9158692797084407
rf_NGG6_60_1h.pkl,ensemble_NGG6_15_15min.pkl,NGG6,36,17,19,47.22222222222222,1720.766544989112,17.207665449891117,229.1784278969781,-114.48772259260606,1.7910600212116885,6.497213572588491,3.9158692797084407
triple_ensemble_NGG6_60_1h.pkl,rf_NGG6_15_mtf_15min.pkl,NGG6,38,17,21,44.73684210526316,1644.5365316182288,16.445365316182286,226.8028143330506,-105.29101485922031,1.7437601728418939,5.1718285384305185,3.6487680500165958
triple_ensemble_NGG6_60_1h.pkl,rf_NGG6_15_mtf_15min.pkl,NGG6,38,17,21,44.73684210526316,1644.5365316182288,16.445365316182286,226.8028143330506,-105.29101485922031,1.7437601728418939,5.1718285384305185,3.6487680500165958
triple_ensemble_NGG6_60_1h.pkl,rf_NGG6_15_mtf_15min.pkl,NGG6,38,17,21,44.73684210526316,1644.5365316182288,16.445365316182286,226.8028143330506,-105.29101485922031,1.7437601728418939,5.1718285384305185,3.6487680500165958
triple_ensemble_NGG6_60_1h.pkl,rf_NGG6_15_mtf_15min.pkl,NGG6,38,17,21,44.73684210526316,1644.5365316182288,16.445365316182286,226.8028143330506,-105.29101485922031,1.7437601728418939,5.1718285384305185,3.6487680500165958
quad_ensemble_NGG6_60_1h.pkl,triple_ensemble_NGG6_15_mtf_15min.pkl,NGG6,42,18,24,42.857142857142854,1630.9865499115676,16.309865499115677,228.7840969707348,-103.63029981506916,1.6557712660703896,5.59671113280363,3.3680864848805094
quad_ensemble_NGG6_60_1h.pkl,triple_ensemble_NGG6_15_mtf_15min.pkl,NGG6,42,18,24,42.857142857142854,1630.9865499115676,16.309865499115677,228.7840969707348,-103.63029981506916,1.6557712660703896,5.59671113280363,3.3680864848805094
quad_ensemble_NGG6_60_1h.pkl,triple_ensemble_NGG6_15_mtf_15min.pkl,NGG6,42,18,24,42.857142857142854,1630.9865499115676,16.309865499115677,228.7840969707348,-103.63029981506916,1.6557712660703896,5.59671113280363,3.3680864848805094
quad_ensemble_NGG6_60_1h.pkl,triple_ensemble_NGG6_15_mtf_15min.pkl,NGG6,42,18,24,42.857142857142854,1630.9865499115676,16.309865499115677,228.7840969707348,-103.63029981506916,1.6557712660703896,5.59671113280363,3.3680864848805094
quad_ensemble_NGG6_60_mtf_1h.pkl,triple_ensemble_NGG6_15_mtf_15min.pkl,NGG6,41,18,23,43.90243902439025,1618.31929106182,16.1831929106182,223.29769037236753,-104.39300589742571,1.6740078772726565,4.985247826453508,3.4216845649019363
quad_ensemble_NGG6_60_mtf_1h.pkl,triple_ensemble_NGG6_15_mtf_15min.pkl,NGG6,41,18,23,43.90243902439025,1618.31929106182,16.1831929106182,223.29769037236753,-104.39300589742571,1.6740078772726565,4.985247826453508,3.4216845649019363
rf_NGG6_60_1h.pkl,quad_ensemble_NGG6_15_mtf_15min.pkl,NGG6,39,17,22,43.58974358974359,1617.549152765272,16.17549152765272,232.3828443612254,-106.04360006252536,1.6933465239390106,5.016218430085038,3.5185689244491734
rf_NGG6_60_1h.pkl,quad_ensemble_NGG6_15_mtf_15min.pkl,NGG6,39,17,22,43.58974358974359,1617.549152765272,16.17549152765272,232.3828443612254,-106.04360006252536,1.6933465239390106,5.016218430085038,3.5185689244491734
triple_ensemble_NGG6_60_mtf_1h.pkl,quad_ensemble_NGG6_15_mtf_15min.pkl,NGG6,34,16,18,47.05882352941176,1603.387826391434,16.03387826391434,223.20168494869657,-109.32439626598374,1.814796189218996,5.055136966547683,3.9179574943246194
triple_ensemble_NGG6_60_mtf_1h.pkl,quad_ensemble_NGG6_15_mtf_15min.pkl,NGG6,34,16,18,47.05882352941176,1603.387826391434,16.03387826391434,223.20168494869657,-109.32439626598374,1.814796189218996,5.055136966547683,3.9179574943246194
triple_ensemble_NGG6_60_mtf_1h.pkl,quad_ensemble_NGG6_15_mtf_15min.pkl,NGG6,34,16,18,47.05882352941176,1603.387826391434,16.03387826391434,223.20168494869657,-109.32439626598374,1.814796189218996,5.055136966547683,3.9179574943246194
triple_ensemble_NGG6_60_mtf_1h.pkl,quad_ensemble_NGG6_15_mtf_15min.pkl,NGG6,34,16,18,47.05882352941176,1603.387826391434,16.03387826391434,223.20168494869657,-109.32439626598374,1.814796189218996,5.055136966547683,3.9179574943246194
rf_NGG6_60_1h.pkl,ensemble_NGG6_15_15min.pkl,NGG6,34,16,18,47.05882352941176,1593.5217113626586,15.935217113626587,230.24019403075317,-116.12896628496648,1.76233335055573,6.57359362756796,3.7946407406504834
rf_NGG6_60_1h.pkl,ensemble_NGG6_15_15min.pkl,NGG6,34,16,18,47.05882352941176,1593.5217111593283,15.935217111593284,230.24019400497065,-116.12896627334459,1.7623333505347518,6.573593627700282,3.7946407404347258
ensemble_NGG6_60_mtf_1h.pkl,triple_ensemble_NGG6_15_mtf_15min.pkl,NGG6,42,18,24,42.857142857142854,1582.424269519921,15.824242695199208,223.6431820260265,-101.79804195618982,1.647697571547651,5.110150509350262,3.301296191188965
ensemble_NGG6_60_mtf_1h.pkl,triple_ensemble_NGG6_15_mtf_15min.pkl,NGG6,42,18,24,42.857142857142854,1582.424269519921,15.824242695199208,223.6431820260265,-101.79804195618982,1.647697571547651,5.110150509350262,3.301296191188965
ensemble_NGG6_60_mtf_1h.pkl,triple_ensemble_NGG6_15_mtf_15min.pkl,NGG6,42,18,24,42.857142857142854,1582.424269519921,15.824242695199208,223.6431820260265,-101.79804195618982,1.647697571547651,5.110150509350262,3.301296191188965
ensemble_NGG6_60_mtf_1h.pkl,triple_ensemble_NGG6_15_mtf_15min.pkl,NGG6,42,18,24,42.857142857142854,1582.424269519921,15.824242695199208,223.6431820260265,-101.79804195618982,1.647697571547651,5.110150509350262,3.301296191188965
triple_ensemble_NGG6_60_1h.pkl,quad_ensemble_NGG6_15_mtf_15min.pkl,NGG6,33,15,18,45.45454545454545,1529.8645538914334,15.298645538914336,233.1802457786097,-109.32439626598374,1.777433748725273,5.055136966547683,3.7956182403611303
triple_ensemble_NGG6_60_1h.pkl,quad_ensemble_NGG6_15_mtf_15min.pkl,NGG6,33,15,18,45.45454545454545,1529.8645538914334,15.298645538914336,233.1802457786097,-109.32439626598374,1.777433748725273,5.055136966547683,3.7956182403611303
triple_ensemble_NGG6_60_1h.pkl,quad_ensemble_NGG6_15_mtf_15min.pkl,NGG6,33,15,18,45.45454545454545,1529.8645538914334,15.298645538914336,233.1802457786097,-109.32439626598374,1.777433748725273,5.055136966547683,3.7956182403611303
triple_ensemble_NGG6_60_1h.pkl,quad_ensemble_NGG6_15_mtf_15min.pkl,NGG6,33,15,18,45.45454545454545,1529.8645538914334,15.298645538914336,233.1802457786097,-109.32439626598374,1.777433748725273,5.055136966547683,3.7956182403611303
rf_NGG6_60_1h.pkl,quad_ensemble_NGG6_15_mtf_15min.pkl,NGG6,37,16,21,43.24324324324324,1490.3043200043958,14.903043200043959,233.64488653970102,-107.04827926813417,1.662942672842076,5.072894039656283,3.3846532126584115
rf_NGG6_60_1h.pkl,quad_ensemble_NGG6_15_mtf_15min.pkl,NGG6,37,16,21,43.24324324324324,1490.30431981334,14.9030431981334,233.6448865397917,-107.04827927730118,1.662942672700316,5.072894039742342,3.384653212156248
rf_NGG6_60_1h.pkl,triple_ensemble_NGG6_15_mtf_15min.pkl,NGG6,34,15,19,44.11764705882353,1471.8458414028846,14.718458414028845,236.0096810746003,-108.85786182716436,1.7116212765885959,5.04645896322545,3.571090954736658
